교차로코드,교차로명칭,X좌표,Y좌표
1169,에이스빌딩,37.47539716,127.04149210
1170,수협은행양재(연등),37.47994315,127.04110569
1171,해바라기마트,37.55858409,126.91787427
1172,일동제약앞,37.47697612,127.03681906
1173,양재초교,37.47465136,127.03240916
1174,양재초교(연등),37.47426060,127.03148752
1175,KT연구원입구(연등),37.47377570,127.03064428
1176,KT연구원입구,37.47306713,127.02956724
1177,우면치안센터,37.47164554,127.02719314
1178,동대문역사문화공원(연등),37.56625667,127.00653761
1179,우암초교,37.47051044,127.02549242
1180,경성고(연등),37.56213924,126.91939684
1181,경성고,37.56121003,126.91783832
1182,대화프라자,37.47124166,127.02463018
1183,망원역(연등),37.55673135,126.90949451
1184,대화프라자(연등),37.47175887,127.02402549
1185,서강쌍용예가,37.54754467,126.92987101
1186,KT연구개발본부,37.47137432,127.03109883
1187,홍대입구역(연등),37.55473286,126.92207981
1188,한국교총,37.46771719,127.02834765
1189,벌떼교회,37.46604823,127.02680647
1192,선암IC,37.46033236,127.02016109
1193,새순교회,37.48848613,126.98831439
1194,효령아파트(연등)3,37.48174009,126.99265551
1195,사당극동아파트입구(연등),37.48580697,126.97548964
1098,방배중학교앞,37.49509595,126.99793251
1100,서초고,37.48958304,127.00458876
1102,서초중입구,37.48359008,127.00890931
1125,서초제일약품,37.50346363,127.02109051
1145,하림각(연등),37.59911168,126.96036465
1160,코스트코,37.46273302,127.03598195
1199,까치고개(연등),37.47618436,126.96587925
1200,낙성대입구(연등),37.47794425,126.96135843
1201,원당초교입구(연등),37.47932145,126.95782636
1202,원당초교입구,37.48006501,126.95582698
1203,LG전자,37.48152695,126.95045882
1204,관악전화국,37.48182604,126.94752243
1205,청룡길입구,37.48196204,126.94609621
1206,봉천역,37.48219525,126.94365181
1207,홍은중학교(경보),37.59281023,126.93460959
1208,홍은3가압장(경보),37.59000893,126.93537191
1209,관악청년회의소,37.48449725,126.93694892
1210,남산적십자(연등)2,37.55889979,126.98739370
1211,관악우체국(연등),37.48457700,126.93239449
1212,서대문문화체육회관(경보),37.58096092,126.93276619
1213,관악청년회의소(연등),37.48345486,126.93927308
1214,봉림교(연등),37.48396383,126.92702193
1215,봉림교,37.48373505,126.92584401
1217,내신부동산,37.47601770,126.96441792
1218,낙성주유소,37.47697674,126.96197039
1219,내신부동산(연등),37.47649124,126.96320199
1220,낙성사거리,37.47789674,126.95952472
1221,믿음약국,37.47880329,126.95720032
1222,봉천로사거리,37.48202335,126.95320870
1223,진광공업사,37.48238764,126.95077655
1224,진광공업사(연등),37.48254253,126.94919844
1225,현대시장입구(연등)2,37.48267760,126.94782635
1226,현대시장입구,37.48279779,126.94646353
1227,오장동사거리(연등),37.56561965,127.00235624
1228,현대시장입구(연등)1,37.48296760,126.94495837
1229,은천치안센터,37.48308366,126.94377647
1230,병천순대(연등)2,37.48315607,126.94307430
1232,병천순대(연등)1,37.48361219,126.94112530
1233,대림부동산,37.48422773,126.93975062
1234,을지로5가(연등)2,37.56775894,127.00218060
1235,대림부동산(연등),37.48524270,126.93752030
1236,보라매치안센터,37.48744014,126.93220450
1237,당곡초교입구,37.48843515,126.93016825
1238,롯데백화점관악,37.48988460,126.92536175
1240,녹두3거리(경보),37.56118698,126.99809139
1241,미도파빌딩(경보),37.55965702,126.99620952
1242,충무초교(경보),37.56215003,127.00109085
1243,신림119안전센터,37.48995634,126.92266514
1244,관악현대아파트,37.49084085,126.95644209
1245,봉천동아아파트,37.49053488,126.95514655
1246,관악우성아파트,37.48643731,126.95687563
1247,봉천로사거리(연등),37.48362458,126.95451457
1248,관악구청(연등),37.47820278,126.95225704
1249,청룡초교,37.47572121,126.95266305
1250,관악소방서,37.47395633,126.95303895
1251,관악소방서(연등)2,37.47269857,126.95307319
1252,서울대정문,37.46756816,126.94975409
1253,신림중(연등)1,37.46855384,126.94624543
1254,신림중,37.46973732,126.94476323
1255,삼성교,37.47089632,126.94146314
1256,화랑교(연등),37.47061143,126.93969880
1257,화랑교,37.47081880,126.93894334
1258,신성교,37.47094905,126.93768377
1259,신성교(연등),37.47088629,126.93684502
1260,미림여고입구(연등),37.47114706,126.93516197
1261,미림여고입구,37.47145533,126.93393039
1262,신림3교,37.47231839,126.93341653
1263,양산교,37.47372247,126.93402209
4897,아차산공원,37.55079890,127.10084480
4898,광장중학교,37.54680457,127.10220549
4899,필동사무소(경보),37.56014108,126.99613270
4900,장충교차로(경보),37.55951847,127.00594645
4901,두산타워(경보),37.56921811,127.00945896
4902,남산왕돈까스,37.55671057,126.98571919
4903,중국영사관,37.55649009,126.98495847
4905,골드뱅크(경보),37.56448129,126.99173467
4906,오장동수협(경보),37.56449992,127.00042773
4907,풍전호텔(경보),37.56424349,126.99567113
4908,삼익아파트(경보),37.55968750,126.99098175
4909,을지로5가(연등)1,37.56678991,127.00027207
4910,리틀톰스피자(경보),37.57925755,126.98674454
4911,재동초교사거리(연등)1,37.58011345,126.98504459
4912,감사원앞,37.58642380,126.98527953
4913,삼청동3R(경보),37.58697483,126.98165970
4914,삼청터널(경보),37.59343306,126.98211918
1196,녹천교동측,37.64549196,127.05687844
1197,남산적십자(연등)3,37.55827990,126.98733382
1198,까치고개,37.47562273,126.96726251
1231,병천순대,37.48325096,126.94218709
4915,칠보사(경보),37.58822488,126.98198952
4916,금융연수원(경보),37.58534719,126.98201694
4917,총리공관(경보),37.58417742,126.98192835
4918,경복고교(경보),37.58508061,126.97139213
4921,사직터널전(경보),37.57487553,126.96781284
4922,종로구청(경보),37.57246086,126.97923524
4924,신국세청(경보),37.57431813,126.97934579
4925,낙원상가(경보),37.57256352,126.98935471
4926,세종문화회관뒤(경보),37.57163145,126.97484707
4927,삼청동사무소(경보),37.58489801,126.98207114
4928,매동초교(경보),37.57707443,126.96768733
4929,덕수초교(경보),37.56859371,126.97416310
4930,이화여고(경보),37.56465428,126.96866840
4931,예원여고(경보),37.56657603,126.97104736
4932,교육연구정보원(연등)3,37.55395727,126.97962845
4933,중림동삼성아파트(경보),37.55852110,126.96630237
4934,남산케이블카(경보),37.55502138,126.98389809
4936,상사마을,37.58305211,126.79835881
4937,개포도서관(경보),37.48340479,127.06344602
4938,꿈의숲동문주차장입구,37.62118940,127.04565779
7470,금호펌프장(연등),37.54541690,127.02461933
4940,서울역광장,37.55405758,126.97298443
4942,성수공고앞,37.54023184,127.04964686
4943,황산IC,37.54932119,127.18250682
4944,염창역,37.54701789,126.87533223
4945,양평성원아파트,37.53352693,126.89408476
4946,남부고용노동지청앞(연등)2,37.52513396,126.88949944
4947,왕십로전풍호텔(경보),37.56258967,127.03337285
4968,숭신초교앞(경보),37.57177503,127.01847504
4969,갈현우남아파트(연등),37.61840814,126.90608994
4970,성광한의원,37.55102162,127.02560088
4971,성동교회,37.55337356,127.02483300
4972,금호광장(경보),37.54835689,127.01661525
4973,금호초교입구(경보)1,37.55336906,127.02052675
4974,서대문사회복지관,37.57082614,126.91967082
4975,유승약국,37.61102827,126.92175716
4976,도봉파크빌2단지,37.68394839,127.05134674
1239,티마크호텔,37.56282664,126.99307545
4904,영락교회(경보),37.56332980,126.98883075
4977,서울강림교회(연등)3,37.51699854,126.86491821
4979,왕십로안전공단,37.56509262,127.02462657
4980,할머니보쌈,37.56952160,127.02344771
4981,타이어뱅크영등포점,37.52712561,126.89923193
4982,영등포선거관리위원회,37.52866662,126.90793660
4983,등빛도서관(연등),37.56104035,126.84173521
4984,가양하수처리(경보),37.58220598,126.81948790
4985,목동하이페리온2(연등),37.52678780,126.87003859
5000,중곡1동사거리(연등),37.56285986,127.08073916
5001,이촌건영아파트(연등),37.51890358,126.97716874
5002,중앙사약국(연등)1,37.45341751,126.90401403
5004,강서보건소앞,37.54948282,126.86769218
5005,신강초교(경보),37.52612568,126.84069581
5006,현대프라자(연등),37.51873473,126.86037554
5007,방화동성상가,37.57882651,126.81241803
5008,덕남빌딩,37.52698892,126.85882270
5009,신서고,37.52408391,126.85930365
5010,목동영광교회,37.52558102,126.86029030
5011,신한은행신월동지점,37.51804036,126.84182838
5012,개화사거리(연등),37.57292501,126.80249504
4956,사가정배봉,37.57870568,127.06925797
5013,경찰병원(연등),37.49568592,127.12266958
5014,송파경찰서(연등)1,37.50147129,127.12763544
5015,성내2교(연등),37.49906057,127.14495270
5016,녹색환경교육센터(연등),37.54142169,126.88468304
5018,성내5교(연등),37.50179726,127.13766864
5019,명신초교,37.58214190,127.01497710
5020,성내4교남단,37.49930501,127.14140416
5021,서울빌라앞,37.50550164,127.13708376
5022,한산중학교앞,37.52807258,127.13929435
5023,성일초교후문(경보),37.52883152,127.12742935
5024,양지시장(경보),37.55555642,127.13511807
5025,상일파출소,37.55594666,127.16557143
5027,고덕중학교(연등),37.56025996,127.16352047
5028,한국노총회관(연등),37.52127941,126.92656493
5029,경인고속입구(연등),37.53071261,126.89372814
5030,목동주차장(연등)1,37.52870697,126.87648106
5031,CBS앞(연등)2,37.52891120,126.87449064
5033,중원주유소,37.56620815,127.07756525
5035,컨벤션센타,37.56495599,126.80536712
5036,종암초교후문,37.58271910,127.03142858
4919,단군성전,37.57576738,126.96561544
4920,인왕산길(경보),37.57691937,126.96464072
5037,양강초교옆(경보),37.52438921,126.84700959
5038,양천신협본점,37.52355292,126.84228880
5039,신원초교(경보),37.52917289,126.83113566
5040,강서교육청(연등),37.54214278,126.82904537
5041,동방아파트(경보),37.52233650,126.84719929
5042,강월초교(연등),37.51627496,126.83479261
5043,현대아파트109동앞(경보),37.51765152,126.87612748
5044,신정교남단(경보),37.51798199,126.87473514
5046,목동14단지(경보),37.51575852,126.87186549
5047,정랑고개(경보),37.51116976,126.84862905
5048,영등포여상앞길(경보),37.52451476,126.85922163
5049,신기초교앞(경보),37.51165473,126.85420048
5050,신서고(연등),37.52286903,126.85951462
5051,목일중학교앞(연등),37.51368999,126.87473492
5053,목동사거리(연등),37.53270826,126.86609695
5054,봉영여중,37.50920636,126.86160066
5055,목1파출소(경보),37.53050712,126.87087537
5056,목동트윈빌,37.53131613,126.87728499
5057,목2동극동아파트(경보),37.53841922,126.87106023
5058,목2동바이더웨이(경보),37.53974230,126.86863616
5059,목2동빵굽는마을(경보),37.54665946,126.87164862
5060,목2동대림혼다(경보),37.54320914,126.87004948
5061,목동운동장(경보),37.53024011,126.88541681
5062,목동롯데아파트,37.54753213,126.86864100
5063,목4동제일약국(경보),37.53934561,126.86588857
5064,목동1단지130동앞,37.53981953,126.88166744
5065,월촌초등학교앞(연등)3,37.53918423,126.87623166
5066,영도초교후문,37.53589353,126.87264531
5067,양평한신아파트,37.54123951,126.89123687
5068,공영용산1주차장(경보),37.53184094,126.96424803
5069,성남어린이공원(경보),37.54323459,126.98955973
5070,성북풍림아이원101동,37.59457321,127.02414315
5073,우이초교앞(연등)2,37.64340644,127.01617599
5074,우이초교앞(연등)1,37.64234333,127.01652794
5075,우이3교서측(연등),37.63614749,127.03547493
5076,흥천사입구(연등),37.59759448,127.01466287
5078,종로구민생활관앞(경보),37.58985219,126.99917575
5079,범양에어콘(경보),37.56073476,127.01599426
5080,흥인초교(경보),37.56111271,127.01502256
5081,파라다이스A(경보),37.56213746,127.01684051
5082,무악슈퍼(경보),37.56119138,127.01103370
5003,공항아파트,37.56525338,126.81654506
5077,내발산주공,37.55433773,126.84189424
5083,약수하이츠A(경보),37.55410750,127.01159020
5084,광희초교(경보),37.56662727,127.01572657
5086,밀알성도교회(경보),37.56276887,127.01598551
5087,고려페인트(경보),37.55980893,127.01539097
5088,논골사거리(연등),37.55559989,127.02383495
5089,옥정초교(경보),37.54241984,127.01585445
5090,구옥수PB(경보),37.54636689,127.01322523
5091,장충초교(경보),37.55948930,127.01180325
5092,한양여전입구(경보),37.55740836,127.05117235
5093,사근하이츠(경보),37.56113162,127.04817654
5094,옥수하이츠(경보),37.54122692,127.01654958
5095,성동보건소(연등)2,37.56657247,127.03205822
5096,동대문APM(경보),37.56802034,127.01365942
5097,성동자활센터,37.54543992,127.01548193
5098,옥수사회복지관(경보),37.54095704,127.01294404
5099,묵2동현대아파트,37.61028345,127.07294724
5101,성동문화회관(경보),37.55878736,127.03548469
5102,석관펌프장,37.61360286,127.06587096
5104,신안아파트,37.61449996,127.07921479
5105,먹골파출소,37.61444226,127.08161929
5107,면목성원아파트(연등),37.57866221,127.09131836
5108,면목7치안센터,37.58662307,127.08814524
5109,우성상가,37.52227842,126.83359581
5110,양천고,37.50893769,126.84416742
5111,서울여대(연등),37.62633165,127.09509752
5112,서진아파트,37.62298821,127.07225062
5113,DMC첨단산업센터,37.58492864,126.88438885
5114,수색역서측,37.57623834,126.89950269
5115,성산현대아파트,37.57121031,126.90794480
5116,서울가좌행복주택,37.56964187,126.91143594
5117,성산2-1공영주차장,37.56479595,126.90737145
5118,태릉가스충전소(연등),37.61807079,127.07262093
5119,공릉배수지(연등),37.63764865,127.08137508
5120,기업은행공릉(연등)1,37.62491707,127.07976869
5121,미성아파트,37.52556336,127.01939737
5122,서울시설공단북단,37.57273556,127.03799249
5123,상계초교입구(연등),37.65683675,127.06559272
5124,공릉중(경보),37.62233370,127.08296592
5125,옛집영양탕,37.67399804,127.08478237
5126,공릉초교(연등),37.61954742,127.07337627
5127,호수아파트앞(경보),37.54192857,126.93567869
5052,129번종점앞(경보),37.50998208,126.86828823
5072,이문우체국,37.59914867,127.06178816
5106,동성3차아파트,37.60879781,127.09554355
5128,롯데마트양평점(연등),37.52556406,126.89225021
5129,월계현대아파트(경보),37.61782322,127.06394228
5130,하계2차현대(경보),37.64560613,127.07175255
5131,방학대상타운(연등),37.66699990,127.04607818
5132,신도봉시장(연등),37.67129111,127.04246658
5133,창북중교입구,37.64661671,127.03934897
